index,RegionName,State,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,mean
203,Lakewood,CO,Jefferson County,204,,,,,,,,,,,,,,,,,,1047.0,1072.5,950.0,950.0,1050.0,1100.0,979.0,1125.0,1000.0,1000.0,975.0,1000.0,1100.0,1137.5,1150.0,1150.0,1030.0,1097.5,1000.0,999.0,1025.0,1007.5,1077.5,1100.0,1112.5,1097.5,1171.0,1230.0,1225.0,1282.5,1200.0,1200.0,1199.5,1200.0,1272.5,1250.0,1295.0,1295.0,1350.0,1372.5,1295.0,1295.0,1200.0,1225.0,1325.0,1350.0,1450.0,1395.0,1450.0,1415.0,1420.0,1470.0,1450.0,1350.0,1400.0,1485.0,1450.0,1545.0,1400.0,1550.0,1650.0,1450.0,1482.5,1470.0,1477.5,1460.0,1400.0,1500.0,1475.0,1550.0,1597.5,1600.0,1650.0,1685.0,1595.0,1700.0,1700.0,1695.0,1700.0,1700.0,1700.0,1695.0,1750.0,1775.0,1795.0,1700.0,1700.0,1750.0,1750.0,1650.0,1650.0,1700.0,1700.0,1749.5,1700.0,1795.0,1805.0,1750.0,1800.0,1787.5,1700.0,1700.0,1700.0,1387.875
215,Las Cruces,NM,Dona Ana County,216,,,,,,,,,,,,,,,,,,,985.0,975.0,995.0,1000.0,1025.0,995.0,1000.0,1100.0,1012.5,995.0,995.0,950.0,950.0,995.0,992.5,995.0,995.0,1000.0,995.0,1000.0,975.0,995.0,1000.0,975.0,950.0,975.0,950.0,970.0,950.0,950.0,937.5,950.0,950.0,950.0,975.0,950.0,992.5,975.0,950.0,950.0,950.0,955.0,950.0,975.0,975.0,950.0,950.0,950.0,975.0,950.0,950.0,950.0,950.0,950.0,950.0,925.0,925.0,950.0,925.0,950.0,950.0,912.5,950.0,950.0,925.0,895.0,899.0,950.0,960.0,985.0,975.0,950.0,1000.0,950.0,950.0,970.0,925.0,975.0,975.0,975.0,995.0,1000.0,985.0,1000.0,1000.0,1000.0,995.0,995.0,999.0,997.0,1004.5,1050.0,1075.0,1085.0,1100.0,1075.0,1055.0,1100.0,1095.0,1100.0,1100.0,1070.0,974.1553398058252
223,Yuma,AZ,Yuma County,224,,,,,,,,,,,,,,,,975.0,975.0,995.0,985.0,950.0,925.0,925.0,925.0,950.0,975.0,975.0,900.0,950.0,985.0,950.0,950.0,995.0,995.0,1037.5,975.0,995.0,995.0,995.0,950.0,962.5,995.0,1000.0,1050.0,1000.0,1050.0,1000.0,975.0,1000.0,995.0,975.0,1000.0,1012.5,1050.0,1025.0,1000.0,1000.0,1000.0,1000.0,995.0,1000.0,995.0,1000.0,1000.0,1000.0,1000.0,1000.0,975.0,950.0,950.0,950.0,975.0,975.0,1000.0,1050.0,1050.0,995.0,1100.0,1000.0,1100.0,1000.0,1000.0,1000.0,950.0,1000.0,1000.0,1050.0,1000.0,1000.0,1000.0,1000.0,1050.0,1022.5,1000.0,995.0,1025.0,1000.0,1000.0,1050.0,1050.0,1100.0,1062.5,1000.0,1045.0,1000.0,995.0,1000.0,1050.0,1062.5,1100.0,1000.0,1100.0,1095.0,1100.0,1100.0,1100.0,1100.0,1157.5,1150.0,1100.0,1150.0,1003.4103773584906
233,Renton,WA,King County,234,,,,,,,,,,,,,,,1500.0,1500.0,1575.0,1595.0,1695.0,1600.0,1595.0,1597.5,1500.0,1495.0,1550.0,1550.0,1595.0,1537.5,1500.0,1595.0,1497.5,1495.0,1495.0,1500.0,1500.0,1495.0,1495.0,1500.0,1595.0,1585.0,1495.0,1650.0,1600.0,1695.0,1695.0,1695.0,1697.5,1695.0,1695.0,1650.0,1695.0,1690.0,1750.0,1792.5,1750.0,1795.0,1777.5,1750.0,1700.0,1700.0,1750.0,1750.0,1700.0,1795.0,1795.0,1850.0,1750.0,1895.0,1895.0,1895.0,1895.0,1850.0,1795.0,1872.0,1995.0,1995.0,1985.0,2095.0,1972.5,2100.0,1995.0,1950.0,1897.5,1872.5,1950.0,2000.0,2122.0,2147.0,2150.0,2200.0,2300.0,2200.0,2295.0,2200.0,2195.0,2100.0,2175.0,2275.0,2200.0,2195.0,2297.5,2395.0,2350.0,2295.0,2200.0,2200.0,2200.0,2200.0,2250.0,2200.0,2200.0,2295.0,2300.0,2250.0,2300.0,2350.0,2350.0,2262.5,2275.0,2195.0,1866.8457943925237
242,Bellevue,WA,King County,243,,,,,,,,,,,,,,1775.0,1800.0,1990.0,2095.0,2095.0,2100.0,2150.0,2195.0,2100.0,2050.0,1997.5,1982.5,1825.0,1895.0,1895.0,1972.5,1997.5,1907.0,2000.0,2000.0,1850.0,1695.0,1700.0,1850.0,1800.0,1750.0,1887.5,2195.0,2195.0,2250.0,2300.0,2200.0,2199.0,2200.0,2300.0,2195.0,2247.5,2200.0,2250.0,2400.0,2400.0,2500.0,2500.0,2400.0,2395.0,2400.0,2347.5,2400.0,2300.0,2300.0,2300.0,2450.0,2495.0,2600.0,2600.0,2595.0,2500.0,2495.0,2500.0,2500.0,2495.0,2495.0,2500.0,2500.0,2650.0,2650.0,2700.0,2500.0,2500.0,2400.0,2500.0,2500.0,2600.0,2650.0,2900.0,2800.0,3000.0,2995.0,2850.0,2795.0,2700.0,2695.0,2696.5,2650.0,2600.0,2700.0,2790.0,2950.0,2950.0,2895.0,2800.0,2700.0,2675.0,2650.0,2700.0,2800.0,2775.0,2750.0,2800.0,2950.0,2995.0,3000.0,2950.0,2900.0,2800.0,2800.0,2800.0,2399.6111111111118
244,Kent,WA,King County,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595.0,1585.0,1575.0,1550.0,1550.0,1595.0,1695.0,1682.5,1595.0,1640.0,1600.0,1595.0,1550.0,1425.0,1495.0,1597.5,1565.0,1500.0,1595.0,1695.0,1649.0,1649.0,1600.0,1650.0,1695.0,1595.0,1550.0,1572.5,1550.0,1495.0,1695.0,1600.0,1595.0,1495.0,1572.5,1640.0,1600.0,1772.5,1795.0,1700.0,1795.0,1895.0,1850.0,1900.0,1937.0,1897.5,1895.0,1895.0,1895.0,1800.0,1910.0,1995.0,1995.0,2100.0,2095.0,1900.0,1900.0,1899.0,2000.0,2100.0,1995.0,2097.5,1997.5,2100.0,2097.5,2095.0,2100.0,2000.0,2095.0,2095.0,1962.5,1745.611111111111
245,West Valley City,UT,Salt Lake County,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.0,1350.0,1410.0,1295.0,1300.0,1400.0,1295.0,1295.0,1450.0,1425.0,1400.0,1395.0,1350.0,1350.0,1395.0,1405.0,1400.0,1450.0,1447.5,1395.0,1450.0,1437.5,1462.5,1425.0,1400.0,1450.0,1495.0,1450.0,1445.0,1350.0,1350.0,1395.0,1362.5,1450.0,1455.0,1495.0,1500.0,1500.0,1500.0,1500.0,1500.0,1547.5,1550.0,1393.6022727272727
249,Thornton,CO,Adams County,250,,,,,,,,,,,,,,,,,,1295.0,1220.0,1250.0,1199.0,1312.5,1350.0,1295.0,1250.0,1250.0,1295.0,1250.0,1250.0,1250.0,1343.0,1395.0,1350.0,1350.0,1337.0,1350.0,1300.0,1300.0,1450.0,1450.0,1300.0,1295.0,1450.0,1450.0,1475.0,1495.0,1500.0,1550.0,1550.0,1500.0,1495.0,1495.0,1497.5,1500.0,1525.0,1545.0,1650.0,1650.0,1650.0,1650.0,1650.0,1787.0,1795.0,1697.0,1650.0,1650.0,1695.0,1700.0,1730.0,1750.0,1750.0,1769.0,1799.0,1772.0,1700.0,1720.0,1695.0,1800.0,1895.0,1650.0,1695.0,1695.0,1675.0,1695.0,1750.0,1850.0,1835.0,1899.5,1899.0,1850.0,1885.0,1850.0,1850.0,1820.0,1850.0,1850.0,1895.0,1900.0,1900.0,1900.0,1990.0,1999.5,1950.0,1990.0,1995.0,1900.0,1950.0,1950.0,1995.0,2000.0,2050.0,2000.0,2000.0,2050.0,2075.0,1932.5,2000.0,2000.0,2045.0,2050.0,1650.8028846153843
251,Billings,MT,Yellowstone County,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.5,995.0,997.5,995.0,935.0,995.0,975.0,972.5,975.0,925.0,1000.0,1000.0,1000.0,1012.5,997.5,995.0,1000.0,1100.0,1095.0,1095.0,995.0,995.0,1095.0,977.5,950.0,995.0,995.0,1050.0,1095.0,1095.0,1095.0,1050.0,1100.0,1095.0,1100.0,1157.5,1100.0,1100.0,1100.0,1037.5,995.0,975.0,1025.0,1085.0,1085.0,1095.0,1150.0,1195.0,1200.0,1095.0,1195.0,1195.0,1175.0,1175.0,1195.0,1200.0,1200.0,1200.0,1200.0,1100.0,1190.0,1100.0,1100.0,1100.0,1195.0,1060.3333333333333
255,Boulder,CO,Boulder County,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2250.0,2250.0,2175.0,2200.0,2200.0,2125.0,2195.0,2185.0,2150.0,2297.5,2395.0,2400.0,2380.0,2397.5,2395.0,2400.0,2350.0,2345.0,2300.0,2250.0,2400.0,2495.0,2400.0,2300.0,2300.0,2400.0,2400.0,2400.0,2395.0,2350.0,2400.0,2500.0,2460.0,2455.0,2500.0,2400.0,2275.0263157894738
263,Surprise,AZ,Maricopa County,264,,,1050.0,1050.0,1072.5,1000.0,1000.0,995.0,997.0,995.0,995.0,995.0,999.0,1049.5,1050.0,1087.5,1050.0,1050.0,1025.0,1050.0,1000.0,1050.0,1075.0,1050.0,1050.0,1060.0,1050.0,1050.0,1075.0,1075.0,1050.0,1020.0,1000.0,1028.0,1000.0,1025.0,1025.0,1050.0,1050.0,1075.0,1095.0,1095.0,1075.0,1050.0,1050.0,1050.0,1045.0,1032.5,1015.0,1025.0,1049.5,1050.0,1100.0,1095.0,1095.0,1092.5,1099.5,1100.0,1145.0,1100.0,1100.0,1150.0,1120.0,1125.0,1150.0,1175.0,1150.0,1150.0,1150.0,1150.0,1195.0,1190.0,1195.0,1199.5,1200.0,1200.0,1195.0,1200.0,1219.0,1199.5,1195.0,1195.0,1199.0,1195.0,1200.0,1250.0,1295.0,1300.0,1300.0,1300.0,1300.0,1295.0,1300.0,1295.0,1295.0,1295.0,1295.0,1300.0,1350.0,1350.0,1395.0,1350.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1395.0,1400.0,1425.0,1450.0,1475.0,1500.0,1525.0,1495.0,1495.0,1475.0,1450.0,1450.0,1165.1974789915969
270,Santa Fe,NM,Santa Fe County,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.5,1850.0,1950.0,1975.0,2100.0,2000.0,1800.0,1950.0,1925.0,1900.0,1800.0,1800.0,1800.0,1900.0,1950.0,1950.0,1950.0,2150.0,1990.0,1950.0,1950.0,1859.0227272727277
289,Nampa,ID,Canyon County,290,,,,,,,,,,,,,,,,,800.0,795.0,795.0,750.0,750.0,737.5,725.0,725.0,725.0,750.0,695.0,725.0,750.0,775.0,750.0,750.0,725.0,725.0,750.0,775.0,775.0,725.0,725.0,695.0,795.0,825.0,825.0,800.0,825.0,850.0,825.0,825.0,850.0,837.5,850.0,850.0,895.0,875.0,875.0,875.0,895.0,900.0,875.0,850.0,875.0,895.0,900.0,862.5,895.0,925.0,900.0,900.0,925.0,895.0,900.0,895.0,900.0,885.0,925.0,937.5,967.5,925.0,950.0,950.0,925.0,962.5,925.0,925.0,970.0,950.0,950.0,950.0,1025.0,1095.0,1100.0,1095.0,1050.0,1050.0,1100.0,1025.0,1050.0,1000.0,1100.0,1150.0,1225.0,1225.0,1195.0,1195.0,1200.0,1200.0,1200.0,1195.0,1150.0,1100.0,1162.5,1200.0,1300.0,1350.0,1295.0,1295.0,1300.0,1295.0,1295.0,1300.0,937.7380952380952
291,Westminster,CO,Adams County,292,,,,,,,,,,,,,,,,,,1300.0,1295.0,1250.0,1095.0,1200.0,1290.0,1250.0,1250.0,1295.0,1272.5,1450.0,1395.0,1350.0,1295.0,1275.0,1325.0,1300.0,1362.5,1325.0,1300.0,1200.0,1295.0,1400.0,1200.0,1200.0,1395.0,1350.0,1377.5,1355.0,1385.0,1495.0,1497.5,1495.0,1437.5,1450.0,1300.0,1495.0,1450.0,1525.0,1500.0,1675.0,1600.0,1472.5,1400.0,1495.0,1597.5,1600.0,1650.0,1699.0,1575.0,1685.0,1722.5,1695.0,1750.0,1697.5,1695.0,1735.0,1730.0,1765.0,1787.5,1885.0,1695.0,1895.0,1750.0,1695.0,1795.0,1795.0,1800.0,1850.0,1800.0,1825.0,1850.0,1915.0,1900.0,1900.0,1875.0,1803.5,1865.0,1800.0,1845.0,1850.0,1945.0,1950.0,1985.0,1910.0,1900.0,1925.0,1995.0,1985.0,1995.0,2000.0,1997.0,2023.5,1995.0,1997.0,2027.5,2000.0,2000.0,2099.5,1995.0,1972.5,1997.5,2075.0,1626.4807692307693
299,Arvada,CO,Jefferson County,300,,,,,,,,,,,,,,,,,,,,,,1395.0,1272.5,1195.0,1225.0,1272.5,1350.0,1299.0,1295.0,1385.0,1400.0,1395.0,1385.0,1300.0,1350.0,1395.0,1350.0,1300.0,1395.0,1395.0,1301.5,1349.5,1400.0,1300.0,1295.0,1295.0,1395.0,1375.0,1400.0,1400.0,1400.0,1450.0,1400.0,1450.0,1450.0,1572.5,1600.0,1495.0,1550.0,1550.0,1525.0,1600.0,1650.0,1795.0,1650.0,1695.0,1700.0,1795.0,1695.0,1700.0,1700.0,1700.0,1750.0,1750.0,1800.0,1755.0,1800.0,1800.0,1695.0,1965.0,1750.0,1822.5,1700.0,1800.0,1847.5,1900.0,1925.0,1850.0,1995.0,1997.0,2000.0,1950.0,1950.0,1935.0,1995.0,1925.0,1850.0,2000.0,1995.0,1995.0,2100.0,2000.0,2015.0,2100.0,2000.0,2000.0,1995.0,2000.0,1997.5,2025.0,2100.0,2172.5,2095.0,2195.0,2100.0,2150.0,2150.0,2200.0,2150.0,2200.0,1685.295
304,Bellingham,WA,Whatcom County,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.0,1650.0,1700.0,1700.0,1772.5,1850.0,1795.0,1850.0,1650.0,1725.0,1924.5,2000.0,1995.0,1850.0,1895.0,1850.0,1900.0,1950.0,1850.0,1877.5,1800.0,1751.7954545454545
307,Sparks,NV,Washoe County,308,,,,,,,,,,,,,,,,,1200.0,1195.0,1200.0,1200.0,1200.0,1195.0,1150.0,1200.0,1125.0,1145.0,1150.0,1137.5,1195.0,1200.0,1197.0,1195.0,1175.0,1195.0,1195.0,1195.0,1195.0,1150.0,1195.0,1150.0,1162.5,1150.0,1250.0,1290.0,1275.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1295.0,1300.0,1350.0,1300.0,1345.0,1295.0,1300.0,1375.0,1375.0,1375.0,1395.0,1395.0,1400.0,1450.0,1425.0,1395.0,1395.0,1400.0,1395.0,1395.0,1425.0,1495.0,1425.0,1400.0,1500.0,1450.0,1500.0,1425.0,1495.0,1475.0,1487.5,1450.0,1525.0,1597.5,1525.0,1695.0,1650.0,1650.0,1650.0,1650.0,1675.0,1675.0,1650.0,1695.0,1695.0,1725.0,1772.5,1725.0,1797.5,1800.0,1800.0,1800.0,1800.0,1800.0,1795.0,1800.0,1800.0,1800.0,1849.0,1795.0,1850.0,1800.0,1849.0,1800.0,1800.0,1750.0,1795.0,1436.647619047619
308,Bend,OR,Deschutes County,309,,,,,,,,,,,,,,,,,,,,,,,,950.0,900.0,950.0,1025.0,1050.0,1000.0,1050.0,1100.0,1100.0,1195.0,1175.0,1050.0,1050.0,1095.0,1100.0,1162.5,1050.0,1100.0,1050.0,1172.5,1195.0,1262.5,1350.0,1350.0,1362.5,1250.0,1237.5,1250.0,1295.0,1300.0,1450.0,1512.5,1595.0,1595.0,1550.0,1500.0,1500.0,1500.0,1500.0,1595.0,1500.0,1650.0,1525.0,1650.0,1700.0,1695.0,1595.0,1595.0,1595.0,1595.0,1595.0,1662.5,1550.0,1600.0,1625.0,1595.0,1650.0,1700.0,1650.0,1600.0,1650.0,1700.0,1700.0,1700.0,1700.0,1697.5,1895.0,1795.0,1795.0,1795.0,1795.0,1700.0,1700.0,1700.0,1795.0,1700.0,1750.0,1700.0,1795.0,1800.0,1800.0,1800.0,1850.0,1972.5,1895.0,1895.0,1895.0,1895.0,1850.0,1895.0,1900.0,1900.0,1900.0,1925.0,1900.0,1995.0,1850.0,1521.341836734694
320,Yakima,WA,Yakima County,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.0,1212.5,1225.0,1275.0,1100.0,1185.0,1150.0,1195.0,1295.0,1150.0,1150.0,1195.0,1230.0,1250.0,1200.0,1287.5,1237.5,1195.0,1200.0,1350.0,1250.0,1225.0,1195.0,1275.0,1295.0,1337.5,1272.5,1500.0,1397.5,1350.0,1400.0,1397.5,1300.0,1232.1617647058824
334,West Jordan,UT,Salt Lake County,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,1395.0,1497.5,1595.0,1495.0,1475.0,1547.5,1550.0,1595.0,1500.0,1495.0,1500.0,1450.0,1635.0,1500.0,1647.5,1500.0,1500.0,1495.0,1625.0,1500.0,1550.0,1575.0,1575.0,1650.0,1550.0,1645.0,1562.5,1550.0,1562.0,1650.0,1650.0,1630.0,1650.0,1550.0,1500.0,1515.7297297297298
337,Hillsboro,OR,Washington County,338,,,,,,,,,,,,,,,,,1250.0,1295.0,1250.0,1350.0,1300.0,1295.0,1297.5,1350.0,1297.5,1295.0,1225.0,1295.0,1370.0,1395.0,1385.0,1375.0,1295.0,1295.0,1286.5,1295.0,1297.0,1295.0,1300.0,1372.5,1395.0,1399.5,1397.5,1395.0,1400.0,1400.0,1395.0,1425.0,1395.0,1400.0,1450.0,1450.0,1450.0,1500.0,1550.0,1500.0,1550.0,1495.0,1500.0,1495.0,1495.0,1500.0,1545.0,1545.0,1695.0,1695.0,1695.0,1695.0,1650.0,1600.0,1600.0,1600.0,1612.5,1695.0,1695.0,1695.0,1700.0,1750.0,1700.0,1745.0,1699.5,1700.0,1745.0,1695.0,1695.0,1722.5,1695.0,1795.0,1875.0,1799.0,1895.0,1895.0,1845.0,1845.0,1792.5,1795.0,1795.0,1795.0,1795.0,1795.0,1850.0,1890.0,1850.0,1827.0,1795.0,1795.0,1795.0,1795.0,1800.0,1800.0,1895.0,1895.0,1895.0,1937.5,1950.0,1900.0,1950.0,1895.0,1895.0,1895.0,1586.8714285714286
345,Centennial,CO,Arapahoe County,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,1800.0,1797.5,1900.0,1937.5,2100.0,1885.0,1895.0,1800.0,1797.5,1900.0,1800.0,1904.5,1999.0,2150.0,2050.0,2195.0,2100.0,2000.0,2050.0,2100.0,2162.5,2125.0,2095.0,2100.0,2175.0,2100.0,2200.0,2200.0,2150.0,2000.0,2097.5,2050.0,2000.0,2070.0,2095.0,2097.5,2150.0,2250.0,2225.0,2200.0,2100.0,2025.0,2150.0,2100.0,2125.0,2135.0,2195.0,2200.0,2297.5,2247.5,2287.0,2200.0,2250.0,2200.0,2200.0,2200.0,2200.0,2200.0,2300.0,2397.5,2295.0,2395.0,2350.0,2295.0,2300.0,2300.0,2250.0,2250.0,2297.5,2092.8380281690143
353,Everett,WA,Snohomish County,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1485.0,1475.0,1425.0,1499.0,1495.0,1500.0,1495.0,1472.5,1495.0,1495.0,1450.0,1500.0,1495.0,1572.5,1550.0,1515.0,1495.0,1495.0,1495.0,1495.0,1495.0,1450.0,1495.0,1525.0,1525.0,1500.0,1500.0,1555.0,1555.0,1500.0,1493.5,1450.0,1495.0,1525.0,1500.0,1637.5,1650.0,1672.5,1695.0,1649.0,1600.0,1650.0,1750.0,1769.0,1750.0,1650.0,1885.0,2000.0,1950.0,1895.0,1875.0,1850.0,1895.0,1799.5,1892.5,1795.0,1699.0,1800.0,1925.0,1900.0,2022.5,1950.0,1850.0,1812.5,1900.0,1970.0,1900.0,1875.0,1925.0,1950.0,1997.5,1900.0,1995.0,1950.0,1890.0,1925.0,1862.5,1900.0,1669.06875
363,Grand Junction,CO,Mesa County,364,,,,,,,,,,,,,,,,,,1125.0,1150.0,1095.0,1100.0,1000.0,1000.0,995.0,1000.0,997.5,1000.0,1037.5,1100.0,1000.0,1037.5,1000.0,1050.0,1075.0,1000.0,1050.0,1000.0,1000.0,1000.0,1050.0,1000.0,1000.0,1050.0,1000.0,1000.0,1050.0,1090.0,1062.5,1095.0,1085.0,1060.0,1072.5,1085.0,1100.0,1100.0,1095.0,1097.0,1095.0,1100.0,1050.0,1050.0,1012.5,1095.0,1100.0,1137.5,1100.0,1100.0,1100.0,1095.0,1100.0,1100.0,1095.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1097.0,1150.0,1100.0,1100.0,1095.0,1100.0,1100.0,1100.0,1150.0,1195.0,1100.0,1195.0,1200.0,1200.0,1149.5,1150.0,1175.0,1195.0,1195.0,1195.0,1197.5,1225.0,1200.0,1212.5,1240.0,1200.0,1200.0,1200.0,1250.0,1275.0,1250.0,1250.0,1295.0,1295.0,1295.0,1300.0,1300.0,1262.5,1350.0,1300.0,1109.9759615384614
383,Meridian,ID,Ada County,384,,,,,,,,,,,,,,937.0,949.5,962.5,975.0,1010.0,995.0,995.0,1075.0,995.0,995.0,950.0,925.0,950.0,995.0,950.0,975.0,1050.0,1050.0,1000.0,995.0,1050.0,1050.0,1000.0,990.0,1050.0,1025.0,1000.0,1062.5,1095.0,1095.0,1050.0,1095.0,1095.0,1112.5,1100.0,1150.0,1125.0,1100.0,1125.0,1195.0,1195.0,1200.0,1195.0,1095.0,1095.0,1100.0,1185.0,1195.0,1195.0,1185.0,1250.0,1262.5,1235.0,1197.5,1235.0,1195.0,1150.0,1150.0,1195.0,1220.0,1225.0,1200.0,1250.0,1250.0,1325.0,1295.0,1350.0,1250.0,1312.5,1275.0,1295.0,1350.0,1300.0,1360.0,1395.0,1395.0,1395.0,1395.0,1395.0,1400.0,1395.0,1400.0,1400.0,1412.5,1450.0,1475.0,1495.0,1495.0,1550.0,1550.0,1575.0,1500.0,1495.0,1495.0,1495.0,1500.0,1512.5,1500.0,1525.0,1650.0,1650.0,1600.0,1650.0,1600.0,1600.0,1595.0,1650.0,1231.8101851851852
386,Highlands Ranch,CO,Douglas County,387,,,,,,,,,,,,,,,,,,,1737.5,1995.0,1850.0,1850.0,1795.0,1795.0,1775.0,1925.0,1900.0,1900.0,1900.0,1895.0,1990.0,1995.0,1995.0,1797.5,1725.0,1650.0,1700.0,1795.0,1800.0,1895.0,1900.0,2097.5,2125.0,2025.0,2000.0,1976.0,2050.0,2074.5,2100.0,2085.0,2125.0,2150.0,2195.0,2200.0,2150.0,2150.0,2150.0,2100.0,2050.0,2100.0,2200.0,2200.0,2195.0,2250.0,2300.0,2350.0,2395.0,2300.0,2275.0,2250.0,2250.0,2200.0,2200.0,2225.0,2300.0,2297.5,2199.0,2325.0,2350.0,2200.0,2195.0,2200.0,2225.0,2250.0,2262.5,2275.0,2300.0,2295.0,2300.0,2325.0,2250.0,2300.0,2300.0,2275.0,2250.0,2200.0,2250.0,2347.5,2295.0,2295.0,2350.0,2375.0,2350.0,2300.0,2300.0,2300.0,2300.0,2300.0,2350.0,2395.0,2400.0,2495.0,2450.0,2475.0,2459.0,2400.0,2400.0,2395.0,2350.0,2300.0,2145.1019417475727
388,Greeley,CO,Weld County,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.5,1372.5,1187.5,1325.0,1295.0,1295.0,1212.5,1350.0,1295.0,1295.0,1275.0,1395.0,1437.5,1350.0,1295.0,1295.0,1297.5,1395.0,1300.0,1295.0,1300.0,1275.0,1335.0,1325.0,1350.0,1450.0,1395.0,1395.0,1453.5,1450.0,1400.0,1350.0,1475.0,1400.0,1375.0,1495.0,1600.0,1495.0,1437.5,1500.0,1525.0,1497.5,1500.0,1500.0,1595.0,1495.0,1450.0,1525.0,1400.0,1500.0,1500.0,1575.0,1550.0,1625.0,1650.0,1695.0,1695.0,1400.8189655172414
396,Sandy,UT,Salt Lake County,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.0,1800.0,1725.0,1700.0,1725.0,1695.0,1750.0,1697.0,1695.0,1695.0,1625.0,1750.0,1795.0,1895.0,1800.0,1800.0,1835.0,1847.5,1800.0,1795.0,1800.0,1955.0,1995.0,1965.0,1850.0,1895.0,1895.0,1950.0,2097.5,1995.0,1995.0,1900.0,1800.0,1795.0,1795.0,1850.0,1783.891891891892
397,Federal Way,WA,King County,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1597.5,1677.5,1650.0,1650.0,1737.5,1680.0,1625.0,1575.0,1545.0,1625.0,1600.0,1598.5,1495.0,1495.0,1696.0,1712.5,1700.0,1695.0,1795.0,1597.5,1675.0,1760.0,1700.0,1650.0,1697.5,1625.0,1695.0,1595.0,1662.5,1744.0,1650.0,1695.0,1925.0,1912.5,1922.0,1800.0,1850.0,1995.0,1995.0,1950.0,1895.0,1875.0,1845.0,1807.5,1997.5,2000.0,2004.0,1950.0,1900.0,1950.0,2085.0,2000.0,1975.0,2005.0,1997.5,1995.0,1995.0,2000.0,2020.0,1950.0,1995.0,2200.0,2200.0,2200.0,2047.5,2132.5,2012.5,2000.0,1803.9642857142856
